shoes_name,release_date,retail_price,last_sale,volality,shoe_size,avg_size_price,number_of_sales,avg_sale_price,min_12_month_trade_rage,max_12_month_trade_rage,min_all_trade_range,max_all_trade_range
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,8.5,271,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,13,299,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,7.5,301.2,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,9.5,259.3333333,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,11.5,281,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,7,322.4444444,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,6,272,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,8,267.6,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,12,301.6666667,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,10,267.8333333,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,5,272.3333333,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,5.5,266.8571429,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,15,300,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,12.5,316.5,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,4.5,241,13384,258,168,555,259,321
adidas Yeezy 700 V3 Clay Brown,12/21/2020,200,395,11,4,224,13384,258,168,555,259,321
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,5,247,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,11,267.8,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,6.5,283,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,9,261,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,10.5,252.75,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,4.5,266.5,10339,280,150,831,229,259
adidas Yeezy 700 V3 Safflower,14/11/2020,200,333,6,8.5,257.6666667,10339,280,150,831,229,259
